Date,APA,BKR,COG,CVX,COP,DVN,EOG,XOM,HAL,HP,HES,HFC,MRO,NOV,NBL,OXY,OKE,PXD,SLB,FTI,VLO,WMB
2000-10-26,19.07,18.09,1.0,17.9,10.05,21.41,7.61,24.96,12.25,7.54,13.27,0.16,2.88,11.73,6.76,4.24,2.09,12.45,24.26,,4.3,14.28
2000-10-27,18.22,17.26,1.0,17.53,10.03,20.27,7.69,24.9,12.2,7.29,12.99,0.17,2.8394,11.12,6.43,4.19,2.18,12.27,23.92,,4.29,14.51
2000-10-30,18.56,17.92,1.0,17.82,10.1,19.95,7.76,25.44,12.12,7.19,13.19,0.17,2.9341,10.97,6.61,4.35,2.18,12.57,24.16,,4.33,14.78
2000-10-31,18.67,18.29,0.99,17.92,10.13,20.27,7.91,25.36,12.22,7.22,13.26,0.17,2.9409,11.36,6.65,4.29,2.22,12.45,24.24,,4.4,15.45
2000-11-01,19.57,19.75,1.01,18.07,10.19,21.35,8.47,26.18,12.72,7.74,13.63,0.17,3.0423,12.02,6.96,4.46,2.27,12.92,25.51,,4.51,15.85
2000-11-02,19.0,19.68,1.0,17.57,9.91,20.51,8.25,25.08,12.43,7.42,13.55,0.17,2.9747,11.65,6.73,4.31,2.28,12.98,25.05,,4.5,15.62
2000-11-03,18.88,19.71,1.0,17.69,9.83,20.55,8.14,24.88,12.43,7.31,13.43,0.17,2.9747,11.48,6.67,4.33,2.28,12.8,25.13,,4.54,15.29
2000-11-06,18.65,19.71,1.0,18.02,9.89,20.31,8.01,25.22,12.62,6.95,12.91,0.17,2.9476,11.36,6.72,4.33,2.31,12.74,24.7,,4.6,15.43
2000-11-07,18.77,20.05,1.0,17.91,9.76,20.81,8.01,25.31,12.53,7.35,13.13,0.17,2.9544,11.63,6.9,4.47,2.35,12.74,25.19,,4.64,15.87
2000-11-08,18.94,20.38,1.02,18.12,9.91,21.11,8.22,25.79,12.7,7.41,13.02,0.18,2.9206,12.16,6.97,4.43,2.36,12.86,25.47,,4.53,16.19
2000-11-09,18.75,19.81,1.01,18.2,10.0,21.01,7.98,25.81,12.51,7.12,12.99,0.18,2.8732,11.9,6.73,4.42,2.34,12.74,25.11,,4.64,15.64
2000-11-10,18.75,19.58,1.04,18.36,9.91,20.79,8.01,25.72,12.25,6.92,13.09,0.18,2.9409,11.63,6.78,4.39,2.34,12.27,24.62,,4.7,15.5
2000-11-13,18.42,19.35,1.08,18.14,10.02,20.67,7.83,25.83,12.12,6.68,13.17,0.18,2.9273,11.7,6.63,4.32,2.33,11.97,23.68,,4.71,15.15
2000-11-14,18.67,19.78,1.12,18.39,10.15,21.01,8.09,25.81,12.41,7.14,13.25,0.18,3.041,12.02,6.78,4.5,2.3,12.21,24.18,,4.79,15.34
2000-11-15,19.69,20.78,1.17,18.61,10.25,21.88,8.79,25.95,12.78,7.52,13.43,0.18,3.0619,12.92,7.13,4.52,2.34,13.16,25.37,,5.16,15.43
2000-11-16,20.13,21.08,1.16,18.59,10.27,21.74,8.93,26.04,12.6,7.68,13.46,0.18,3.0897,12.67,7.39,4.52,2.33,13.7,25.19,,4.97,15.41
2000-11-17,19.99,20.52,1.15,18.57,10.12,21.11,8.77,25.94,12.27,7.5,13.3,0.18,3.0897,12.48,7.33,4.56,2.37,13.28,24.32,,4.81,15.5
2000-11-20,20.43,20.15,1.17,18.55,9.99,20.97,8.49,26.24,12.04,7.5,13.25,0.17,3.0758,12.45,7.24,4.48,2.36,13.16,23.8,,4.78,15.18
2000-11-21,21.03,20.62,1.19,18.84,10.1,21.56,8.83,26.74,11.98,7.68,13.43,0.18,3.1037,13.6,7.38,4.74,2.38,13.64,23.84,,4.84,15.32
2000-11-22,21.2,20.15,1.19,18.8,10.17,22.02,8.84,27.07,11.83,7.42,13.53,0.18,3.1106,13.3,7.38,4.64,2.34,13.7,22.83,,4.89,14.97
2000-11-24,21.3,20.32,1.19,18.69,10.13,21.82,9.14,27.12,12.2,7.75,13.43,0.18,3.1106,13.6,7.45,4.73,2.35,13.94,23.38,,4.98,15.02
2000-11-27,21.41,19.51,1.16,18.82,10.16,21.72,9.19,26.74,12.1,7.66,13.78,0.17,3.1385,13.38,7.39,4.79,2.35,13.7,22.73,,4.89,15.08
2000-11-28,20.73,19.15,1.15,19.02,10.07,21.68,9.09,26.73,11.89,7.57,13.53,0.18,3.1663,13.35,7.25,4.91,2.39,13.7,22.07,,4.75,14.95
2000-11-29,19.35,18.41,1.12,18.21,9.69,20.79,8.6,25.54,11.54,7.26,13.27,0.18,3.0619,12.84,7.05,4.83,2.36,13.76,21.03,,4.39,13.47
2000-11-30,17.74,17.65,1.03,18.15,9.27,19.81,8.53,25.27,11.08,6.88,13.1,0.18,2.9366,12.38,6.78,4.67,2.29,13.82,19.74,,4.23,13.07
2000-12-01,18.71,17.81,1.13,18.32,9.4,20.21,8.93,25.51,11.25,7.04,13.22,0.17,3.0062,12.84,6.92,4.87,2.34,13.94,21.25,,4.28,12.91
2000-12-04,18.99,17.81,1.17,18.4,9.62,21.04,9.25,26.04,11.35,7.26,13.31,0.17,2.9923,12.79,7.07,4.94,2.38,14.05,21.75,,4.15,13.61
2000-12-05,18.23,17.48,1.17,18.14,9.06,20.69,9.26,25.38,11.52,7.29,12.89,0.17,2.9714,13.13,6.87,4.82,2.42,13.99,21.73,,4.06,13.79
2000-12-06,19.43,17.81,1.16,17.85,8.86,20.88,9.57,24.77,11.54,7.46,12.89,0.17,2.9714,12.6,7.0,4.81,2.4,14.17,21.79,,4.21,13.54
2000-12-07,19.73,17.71,1.21,17.89,8.78,20.82,9.13,25.27,11.91,7.78,12.7,0.17,2.9714,13.04,7.15,4.74,2.36,14.11,22.23,,4.33,13.49
2000-12-08,19.82,17.85,1.21,18.03,8.86,20.31,9.17,25.42,12.2,8.08,12.83,0.17,2.9436,13.89,7.31,4.73,2.37,14.53,22.09,,4.34,13.59
2000-12-11,20.81,18.85,1.21,18.07,8.67,21.41,9.55,24.63,12.6,8.44,12.94,0.18,2.9158,13.96,7.6,4.74,2.35,14.83,23.02,,4.46,13.68
2000-12-12,21.28,19.25,1.27,18.14,8.72,21.99,9.71,24.86,12.64,8.43,13.06,0.17,2.9366,13.94,7.56,4.78,2.42,14.59,23.36,,4.4,13.77
2000-12-13,20.96,19.35,1.27,18.23,8.94,21.84,9.84,25.18,12.5,8.4,13.03,0.17,2.9366,14.2,7.42,4.81,2.43,14.29,22.93,,4.5,13.87
2000-12-14,19.86,19.21,1.21,17.53,8.61,21.19,9.48,24.55,12.27,8.09,12.67,0.17,2.8323,13.35,7.1,4.7,2.39,13.99,22.45,,4.41,12.8
2000-12-15,20.07,19.71,1.33,17.35,8.69,21.73,9.57,24.16,12.37,8.32,12.63,0.2,2.881,13.79,7.22,4.69,2.43,13.94,22.91,,4.41,12.89
2000-12-18,21.83,20.98,1.38,17.9,8.88,22.48,9.95,24.81,12.87,8.84,13.09,0.22,2.9297,15.03,7.61,5.06,2.44,14.29,24.52,,4.62,13.01
2000-12-19,21.77,22.05,1.4,17.97,8.84,22.88,10.14,25.04,12.97,8.9,13.44,0.23,2.9714,14.86,7.52,5.07,2.54,15.07,25.39,,4.73,12.84
2000-12-20,21.0,21.75,1.38,17.39,8.68,22.56,10.07,24.46,12.54,8.82,13.53,0.27,2.9088,14.35,7.35,5.1,2.57,15.07,24.0,,4.71,12.56
2000-12-21,21.24,21.42,1.38,17.37,8.77,22.59,10.38,24.34,12.29,8.99,14.22,0.27,2.9714,14.4,7.36,5.17,2.58,16.38,24.0,,4.58,11.82
2000-12-22,21.77,21.32,1.41,17.87,8.96,22.89,10.45,24.93,11.96,9.23,14.88,0.27,3.0132,14.54,7.49,5.25,2.61,16.5,24.48,,4.73,12.22
2000-12-26,23.57,22.68,1.54,18.36,9.25,24.53,11.17,25.43,12.5,9.97,15.81,0.28,3.1106,14.96,8.37,5.53,2.69,18.82,25.9,,4.95,13.91
2000-12-27,24.38,22.65,1.55,18.41,9.49,24.72,11.27,25.2,12.29,10.06,15.92,0.28,3.1663,15.2,8.36,5.64,2.71,19.12,25.68,,4.92,14.38
2000-12-28,24.84,22.92,1.64,19.01,9.54,24.74,11.34,24.95,12.33,10.2,16.39,0.29,3.2011,15.22,8.68,5.61,2.83,19.24,26.06,,4.96,14.98
2000-12-29,23.78,22.18,1.62,18.72,9.33,24.56,10.98,24.97,12.04,10.13,15.74,0.3,3.0897,15.03,8.37,5.36,2.7,18.76,25.58,,5.0,14.84
2001-01-02,24.04,22.62,1.51,19.05,9.36,23.77,10.77,25.6,12.23,10.13,15.93,0.29,3.1106,14.86,8.32,5.35,2.6,18.22,26.16,,4.81,14.1
2001-01-03,22.45,21.92,1.52,18.32,9.11,22.67,9.85,24.48,12.06,9.71,15.08,0.28,3.041,14.23,7.73,5.23,2.6,17.39,25.52,,4.86,13.94
2001-01-04,21.39,21.32,1.38,17.93,9.0,21.68,9.32,23.8,12.02,9.42,15.14,0.27,3.0549,13.72,7.48,5.2,2.43,16.62,24.86,,4.41,13.15
2001-01-05,22.87,21.15,1.45,18.07,9.17,23.33,9.61,23.91,11.98,9.41,15.49,0.27,3.1454,13.79,7.81,5.32,2.64,17.15,24.56,,4.45,13.66
2001-01-08,23.1,21.35,1.49,18.03,9.18,23.64,9.87,23.8,12.14,9.51,15.33,0.24,3.1106,14.01,8.06,5.3,2.66,18.58,24.64,,4.57,13.82
2001-01-09,22.6,21.95,1.45,17.79,9.03,22.92,9.72,23.55,12.64,9.61,15.0,0.23,3.0689,14.2,7.95,5.14,2.67,17.69,24.7,,4.53,12.84
2001-01-10,22.55,22.08,1.47,17.76,8.87,23.44,9.79,23.26,13.06,9.96,14.93,0.25,3.0619,14.79,8.16,5.18,2.71,18.46,25.04,,4.65,13.03
2001-01-11,22.6,22.55,1.49,18.05,8.96,23.79,9.57,23.48,13.33,10.13,15.23,0.26,3.0549,14.52,8.07,5.17,2.56,17.63,25.74,,4.66,13.35
2001-01-12,22.09,22.62,1.44,17.94,9.04,23.02,9.44,23.78,13.3,9.98,15.06,0.26,3.0828,14.35,7.95,5.1,2.54,17.51,25.94,,4.73,13.47
2001-01-16,22.11,23.08,1.5,17.96,9.32,23.95,9.66,23.5,13.47,9.87,15.15,0.27,3.1176,13.74,8.24,5.07,2.52,16.97,25.78,,4.74,13.42
2001-01-17,21.0,21.92,1.43,17.79,9.09,23.32,9.01,23.05,12.95,9.48,14.64,0.28,3.0549,13.69,7.69,4.99,2.52,16.79,24.48,,4.66,13.7
2001-01-18,20.24,20.82,1.34,17.61,9.04,22.17,8.77,22.72,12.47,9.15,14.52,0.26,2.9854,13.13,7.46,4.92,2.49,16.08,23.3,,4.52,14.07
2001-01-19,20.43,21.25,1.41,17.58,9.06,22.1,8.92,22.81,12.33,9.18,14.42,0.26,3.0062,13.57,7.48,4.94,2.49,16.26,23.58,,4.47,14.19
2001-01-22,20.86,21.58,1.4,17.65,9.26,22.47,9.07,23.05,12.39,9.44,14.53,0.27,3.0062,13.35,7.53,5.02,2.57,16.79,23.56,,4.56,14.49
2001-01-23,20.88,21.92,1.39,17.64,9.35,22.89,9.27,23.5,12.83,9.81,14.72,0.27,3.0619,13.38,7.69,5.09,2.6,16.97,23.64,,4.68,14.59
2001-01-24,20.86,22.45,1.4,17.71,9.31,23.26,9.27,23.44,13.22,10.07,14.72,0.27,3.041,13.21,7.75,5.03,2.63,17.21,24.16,,4.53,14.59
2001-01-25,21.68,23.08,1.44,18.44,9.52,23.85,9.54,23.69,13.82,10.75,15.46,0.28,3.048,14.11,7.94,4.99,2.66,16.91,25.26,,4.64,14.89
2001-01-26,21.03,22.72,1.46,18.32,9.33,23.54,9.45,23.26,13.53,10.71,15.19,0.28,3.0271,14.37,7.82,4.95,2.58,16.67,24.74,,4.63,14.47
2001-01-29,20.63,21.87,1.42,18.07,9.39,22.76,9.15,23.03,13.25,11.05,15.0,0.29,3.0575,14.29,7.85,4.94,2.66,17.15,24.2,,4.68,14.52
2001-01-30,19.81,22.1,1.41,18.15,9.45,22.49,8.97,23.54,13.37,10.92,14.86,0.29,3.0085,14.14,7.71,4.94,2.65,16.67,24.16,,4.65,14.6
2001-01-31,19.55,22.07,1.45,18.46,9.62,22.08,8.82,24.17,13.68,11.04,14.95,0.29,3.0463,14.17,7.71,5.02,2.58,16.67,24.58,,4.65,14.54
2001-02-01,19.39,21.73,1.41,18.46,9.52,21.67,8.72,23.98,13.35,10.76,14.84,0.29,3.0062,13.63,7.56,4.89,2.56,16.53,24.16,,4.72,14.48
2001-02-02,20.42,22.37,1.43,18.27,9.54,22.44,9.16,23.83,13.32,11.08,14.97,0.29,3.073,13.69,8.03,5.0,2.56,16.65,24.64,,4.79,14.53
2001-02-05,20.5,23.01,1.45,18.3,8.75,23.36,9.12,24.35,13.65,11.55,15.29,0.3,3.1142,14.16,8.16,5.18,2.6,17.15,24.96,,4.95,15.09
2001-02-06,21.0,23.65,1.45,18.77,8.86,23.41,9.29,24.22,14.16,11.6,15.33,0.29,3.1588,15.03,8.53,5.22,2.59,17.25,25.37,,5.0,15.05
2001-02-07,21.3,23.29,1.54,18.48,9.0,23.77,9.55,24.48,14.28,12.21,15.41,0.29,3.1465,15.15,8.51,5.27,2.64,17.68,25.33,,5.17,15.46
2001-02-08,21.05,23.18,1.49,18.68,8.99,23.63,9.29,24.78,14.21,12.0,15.44,0.29,3.1443,15.19,8.38,5.33,2.72,17.25,25.08,,4.97,15.83
2001-02-09,21.28,23.56,1.56,19.04,9.14,24.06,9.57,25.18,14.1,12.18,15.68,0.3,3.2,15.31,8.55,5.4,2.71,18.12,25.02,,5.01,15.98
2001-02-12,21.22,23.22,1.57,19.18,9.24,23.79,9.39,25.15,14.16,12.19,15.6,0.3,3.2234,15.25,8.45,5.39,2.71,17.81,22.08,,5.23,16.34
2001-02-13,21.46,23.21,1.56,19.06,9.38,23.77,9.51,24.87,14.36,12.52,15.46,0.3,3.1732,15.51,8.53,5.35,2.7,18.07,20.49,,5.3,16.75
2001-02-14,21.11,22.75,1.57,19.32,9.28,23.37,9.49,24.61,14.33,12.5,15.46,0.31,3.1977,15.73,8.46,5.35,2.66,17.9,20.94,,5.23,16.78
2001-02-15,20.72,21.5,1.51,19.22,9.2,23.25,9.13,24.19,13.79,12.06,15.32,0.31,3.1732,15.49,8.18,5.34,2.62,17.15,20.56,,5.01,16.5
2001-02-16,20.84,21.87,1.52,19.48,9.33,23.2,9.28,24.64,13.91,12.25,15.3,0.32,3.2237,15.56,8.24,5.31,2.65,17.52,20.64,,5.02,16.13
2001-02-20,21.25,21.88,1.52,19.47,9.33,23.6,9.24,24.58,13.85,12.51,15.68,0.34,3.2398,15.54,8.32,5.34,2.54,17.12,20.92,,4.99,15.7
2001-02-21,21.07,21.5,1.48,19.34,9.25,23.04,9.01,24.49,13.78,12.46,15.37,0.34,3.2043,15.42,8.14,5.26,2.54,16.53,20.37,,4.92,15.48
2001-02-22,20.75,20.85,1.43,19.38,9.23,23.29,8.89,24.7,13.31,11.79,15.31,0.34,3.1951,15.54,8.09,5.24,2.52,16.16,20.1,,4.91,15.53
2001-02-23,20.38,20.81,1.42,19.01,9.17,22.69,8.79,24.49,13.13,11.88,15.23,0.33,3.1871,14.54,8.04,5.26,2.51,16.28,19.32,,4.92,15.49
2001-02-26,20.6,20.98,1.45,19.03,9.17,23.25,8.93,24.58,13.54,12.2,15.6,0.35,3.1997,15.05,8.28,5.36,2.53,16.47,20.81,,5.11,15.59
2001-02-27,20.55,21.21,1.46,19.29,9.17,23.6,8.94,24.14,13.85,12.26,15.6,0.35,3.1917,14.57,8.26,5.33,2.55,15.94,20.73,,5.1,15.23
2001-02-28,19.93,20.98,1.43,19.28,8.89,22.96,8.79,23.77,13.31,12.01,15.51,0.33,3.1608,14.06,8.1,5.31,2.54,16.06,20.52,,4.98,15.5
2001-03-01,20.13,21.42,1.41,19.55,8.92,23.67,8.8,23.87,13.44,12.1,15.6,0.34,3.1585,14.31,8.12,5.28,2.55,16.19,20.38,,4.96,16.06
2001-03-02,20.65,22.05,1.41,19.91,9.16,23.77,9.09,24.4,13.81,12.59,15.95,0.34,3.2089,14.92,8.43,5.45,2.59,16.07,21.05,,4.96,16.44
2001-03-05,21.2,22.8,1.45,20.34,9.23,24.37,9.22,24.59,14.07,12.83,16.27,0.38,3.2581,15.02,8.6,5.56,2.56,16.86,21.32,,5.07,16.71
2001-03-06,22.0,23.07,1.49,20.36,9.24,24.64,9.34,24.52,14.32,13.12,16.52,0.39,3.281,15.05,8.65,5.54,2.54,16.72,21.59,,4.97,16.54
2001-03-07,22.75,23.93,1.58,20.57,9.37,25.62,9.83,24.7,14.95,13.55,16.73,0.38,3.3679,15.42,9.14,5.74,2.55,18.96,22.27,,5.05,17.08
2001-03-08,23.25,24.08,1.69,20.92,9.6,26.31,10.13,25.18,15.09,13.43,16.91,0.38,3.3805,15.53,9.19,5.96,2.54,18.81,22.2,,5.26,17.13
2001-03-09,22.88,23.59,1.66,20.88,9.58,26.71,10.16,25.22,14.87,13.31,16.93,0.38,3.3588,15.51,9.19,5.86,2.47,18.82,22.12,,5.27,16.8
2001-03-12,22.1,22.91,1.61,20.73,9.38,25.76,9.57,24.56,14.39,12.75,16.72,0.4,3.3153,15.29,8.71,5.7,2.46,17.72,21.88,,5.19,16.13
2001-03-13,21.57,22.29,1.58,20.4,9.19,25.42,9.46,24.43,13.76,12.12,16.38,0.39,3.2569,15.11,8.49,5.64,2.42,16.94,21.29,,5.09,16.07
2001-03-14,21.21,22.07,1.55,20.15,9.12,25.0,9.18,24.24,13.65,11.89,16.25,0.43,3.2295,14.9,8.43,5.5,2.37,16.53,20.95,,4.96,15.6
2001-03-15,20.93,21.38,1.54,19.97,9.18,24.89,9.03,24.33,13.36,11.49,16.16,0.39,3.1802,14.37,8.26,5.39,2.42,16.01,20.48,,4.84,16.14
2001-03-16,20.61,21.38,1.51,19.69,9.16,24.89,9.03,23.96,13.07,11.32,16.44,0.39,3.1711,14.63,8.14,5.41,2.37,15.86,19.7,,4.65,15.75
2001-03-19,21.0,21.8,1.53,20.05,9.25,25.57,9.21,23.83,13.57,11.79,16.9,0.4,3.234,15.15,8.25,5.61,2.41,16.39,20.43,,4.75,15.84
2001-03-20,21.29,22.1,1.52,20.4,9.29,25.84,9.41,23.66,13.73,12.11,17.01,0.43,3.2501,15.54,8.55,5.55,2.36,16.26,20.94,,4.83,16.23
2001-03-21,20.44,21.46,1.44,20.19,9.17,25.38,8.89,23.41,12.96,12.0,16.82,0.41,3.1471,15.09,8.21,5.44,2.29,15.66,20.28,,4.87,15.47
2001-03-22,19.32,20.93,1.43,19.69,8.89,24.05,8.64,22.79,12.65,11.63,16.34,0.41,3.0223,14.55,7.67,5.26,2.18,15.44,19.62,,4.62,14.26
2001-03-23,19.92,21.14,1.47,19.51,9.07,24.21,8.76,22.55,12.98,11.97,16.31,0.41,3.0326,14.86,7.75,5.36,2.22,16.16,20.22,,4.64,15.08
2001-03-26,20.23,21.64,1.47,19.46,8.99,24.2,8.75,22.95,13.02,11.98,16.39,0.41,3.0647,15.24,7.78,5.46,2.3,15.77,20.54,,4.75,15.32
2001-03-27,19.64,21.4,1.47,19.77,9.02,23.4,8.53,23.65,12.7,11.86,16.77,0.4,3.0898,14.4,7.72,5.44,2.3,15.91,20.21,,4.68,16.05
2001-03-28,19.29,20.77,1.44,19.49,8.93,23.62,8.45,23.07,12.29,11.29,16.67,0.41,3.067,14.01,7.72,5.49,2.29,15.34,19.49,,4.77,15.62
2001-03-29,18.63,19.46,1.37,19.45,8.9,22.78,8.08,22.96,11.74,10.65,16.65,0.42,3.0532,13.07,7.43,5.41,2.32,14.77,18.6,,4.8,15.3
2001-03-30,19.56,19.43,1.42,19.76,9.18,23.48,8.31,23.75,12.28,10.72,17.04,0.42,3.0841,13.45,7.62,5.59,2.36,14.96,18.54,,4.82,16.0
2001-04-02,18.48,18.36,1.39,19.55,8.91,22.5,7.99,23.34,11.43,10.35,16.28,0.44,3.0532,12.47,7.12,5.56,2.32,14.29,17.79,,4.81,16.26
2001-04-03,17.55,17.58,1.34,19.36,8.83,21.18,7.64,22.85,10.83,10.02,16.03,0.44,3.0166,12.04,6.94,5.51,2.3,13.63,17.07,,4.76,14.99
2001-04-04,18.16,18.09,1.32,19.74,9.0,22.23,7.89,23.08,10.99,10.42,16.51,0.44,3.0567,12.44,7.07,5.66,2.33,14.39,17.39,,4.92,15.03
2001-04-05,18.84,18.74,1.39,20.19,9.25,22.74,8.13,23.73,11.44,10.88,16.94,0.45,3.1631,13.05,7.27,5.73,2.39,15.51,18.34,,5.21,15.63
2001-04-06,18.88,18.47,1.38,20.08,9.18,23.08,8.13,24.08,11.42,10.92,17.21,0.44,3.1802,13.21,7.39,5.74,2.36,14.77,18.65,,5.11,15.23
2001-04-09,19.55,19.04,1.44,20.6,9.38,24.01,8.47,24.2,11.83,11.15,17.69,0.46,3.2546,13.67,7.68,5.89,2.42,15.66,19.41,,5.44,15.3
2001-04-10,20.15,19.27,1.46,20.89,9.6,24.43,8.66,24.63,12.16,11.5,17.89,0.49,3.2958,14.07,7.92,5.96,2.48,16.05,19.86,,5.52,16.01
2001-04-11,19.91,19.04,1.45,20.44,9.41,23.81,8.63,24.03,11.76,11.21,17.48,0.5,3.2443,13.94,7.76,5.92,2.42,15.77,19.37,,5.49,16.01
2001-04-12,20.54,18.81,1.47,20.66,9.43,23.81,8.77,24.05,11.71,11.42,17.64,0.51,3.3256,14.16,7.76,5.9,2.47,16.15,19.7,,5.52,15.94
2001-04-16,21.18,19.05,1.48,21.11,9.68,24.34,9.03,24.8,12.13,11.69,18.47,0.54,3.408,14.24,8.01,6.04,2.52,16.46,20.0,,5.83,16.18
2001-04-17,21.67,19.43,1.55,20.99,9.68,24.23,9.17,24.84,12.41,11.6,18.75,0.58,3.424,14.33,8.09,6.24,2.58,16.77,20.16,,5.89,16.18
2001-04-18,20.93,18.55,1.51,21.04,9.63,23.56,9.0,24.97,12.07,11.28,18.42,0.61,3.3862,13.52,7.94,6.12,2.53,16.14,19.67,,6.16,15.98
2001-04-19,20.74,17.91,1.4,20.88,9.56,22.39,8.75,24.77,11.77,10.93,18.12,0.61,3.3336,13.12,7.53,6.12,2.54,15.86,19.05,,6.09,15.58
2001-04-20,20.61,18.57,1.42,20.99,9.55,22.29,8.84,24.98,12.37,10.95,18.22,0.55,3.3988,13.59,7.52,6.19,2.49,16.67,19.56,,6.11,15.36
2001-04-23,21.44,19.27,1.43,21.32,9.78,23.38,9.49,25.81,12.71,11.52,18.63,0.55,3.5899,14.11,7.69,6.49,2.52,16.93,20.03,,6.31,15.72
2001-04-24,21.56,19.41,1.47,21.23,9.87,23.37,9.44,25.66,12.55,11.46,18.48,0.58,3.6552,14.3,7.88,6.57,2.53,17.41,19.84,,6.34,16.2
2001-04-25,22.17,19.39,1.49,21.46,9.98,23.73,9.65,26.13,12.9,11.29,18.77,0.61,3.6449,14.7,8.07,6.72,2.56,18.68,20.28,,6.26,16.39
2001-04-26,22.59,20.61,1.56,22.03,10.15,23.93,9.68,26.06,14.08,11.79,18.97,0.63,3.6311,15.1,8.18,6.73,2.63,19.07,21.68,,6.45,17.38
2001-04-27,22.21,20.82,1.55,21.94,10.15,23.82,9.57,26.12,14.07,11.8,19.18,0.65,3.6163,15.07,8.04,6.73,2.63,18.67,21.24,,6.57,17.67
2001-04-30,21.71,21.03,1.52,21.73,10.08,23.81,9.39,25.98,14.44,11.86,19.08,0.63,3.6575,15.36,7.94,6.8,2.58,18.21,21.34,,6.54,17.15
2001-05-01,21.08,20.38,1.5,21.71,10.03,23.27,9.2,26.04,14.19,11.41,18.96,0.63,3.622,15.16,7.7,6.66,2.57,17.87,20.89,,6.5,17.64
2001-05-02,19.69,19.1,1.43,20.71,9.58,22.13,8.59,25.37,13.47,10.3,17.95,0.58,3.4618,13.64,7.3,6.34,2.52,17.15,19.81,,5.9,16.37
2001-05-03,19.45,18.9,1.44,20.64,9.52,21.41,8.52,25.25,13.53,10.39,17.88,0.61,3.448,13.01,7.15,6.44,2.46,17.53,19.87,,5.96,16.53
2001-05-04,19.58,19.33,1.47,21.01,9.72,22.6,8.83,25.68,13.95,10.44,18.02,0.61,3.5121,13.6,7.29,6.54,2.5,18.43,20.26,,6.18,16.94
2001-05-07,19.93,19.06,1.48,21.2,9.8,22.69,8.83,25.86,13.73,10.17,18.15,0.62,3.5453,13.25,7.2,6.52,2.5,17.91,20.08,,5.8,15.97
2001-05-08,19.8,19.27,1.46,21.11,9.85,23.04,8.9,26.02,13.78,10.08,18.34,0.64,3.5556,13.01,7.21,6.55,2.47,17.8,19.89,,6.1,16.08
2001-05-09,20.37,19.87,1.49,21.48,10.07,23.2,9.15,26.31,14.2,10.49,18.56,0.65,3.6517,13.6,7.46,6.65,2.48,17.98,20.26,,6.52,16.41
2001-05-10,20.23,19.87,1.49,21.43,10.07,23.01,9.02,26.09,14.23,10.29,18.59,0.64,3.6472,13.42,7.47,6.65,2.5,17.94,20.15,,6.67,16.61
2001-05-11,19.85,19.59,1.48,21.16,10.07,22.88,8.99,25.96,13.96,10.12,18.55,0.66,3.6403,13.17,7.27,6.66,2.51,18.04,19.94,,6.79,16.36
2001-05-14,20.43,20.2,1.59,21.25,10.34,23.56,9.2,26.38,14.69,10.45,18.9,0.68,3.7894,13.4,7.67,6.78,2.53,18.7,20.52,,6.67,16.34
2001-05-15,20.95,20.99,1.62,21.47,10.54,24.29,9.54,26.49,15.15,10.62,19.04,0.66,3.8316,13.6,7.79,6.84,2.54,21.17,21.16,,6.82,16.3
2001-05-16,20.76,21.21,1.69,21.74,10.85,24.61,9.57,26.51,15.17,10.56,19.15,0.63,3.9067,14.04,7.87,6.89,2.56,21.05,21.31,,6.72,16.45
2001-05-17,20.98,21.76,1.72,21.83,11.15,24.42,9.73,26.28,15.81,10.68,19.25,0.63,3.8668,14.57,7.95,6.9,2.52,21.34,21.88,,6.89,16.47
2001-05-18,21.86,21.86,1.76,22.26,11.42,25.02,9.96,26.72,15.98,10.78,19.6,0.66,3.9149,14.61,8.15,7.02,2.56,21.55,22.06,,7.01,16.98
2001-05-21,22.17,22.28,1.83,22.17,11.38,25.19,10.07,26.29,16.44,10.75,19.36,0.69,3.9219,14.53,8.26,6.97,2.59,21.92,22.03,,7.04,17.14
2001-05-22,21.51,21.93,1.81,21.69,11.31,24.93,9.99,26.3,16.04,10.16,19.1,0.71,3.8621,14.33,8.18,6.88,2.6,21.3,21.65,,6.95,16.94
2001-05-23,20.64,21.21,1.77,21.49,11.22,24.6,9.46,25.85,15.58,9.81,18.71,0.69,3.7882,14.03,7.9,6.8,2.58,20.49,20.92,,6.62,17.03
2001-05-24,20.37,20.67,1.71,21.52,11.15,24.1,9.31,26.04,15.57,9.45,18.65,0.72,3.8386,13.67,7.68,6.75,2.54,20.51,20.55,,6.56,17.12
2001-05-25,20.19,21.21,1.71,21.49,11.0,23.69,9.2,26.09,15.88,9.41,18.62,0.72,3.7964,13.84,7.67,6.68,2.51,20.51,20.62,,6.52,16.79
2001-05-29,19.77,21.06,1.69,21.8,10.99,23.35,9.13,26.0,15.72,9.44,18.68,0.74,3.807,13.56,7.56,6.81,2.47,20.21,20.39,,6.39,16.29
2001-05-30,20.06,20.74,1.65,21.87,10.97,23.17,9.1,26.32,15.36,9.35,18.51,0.8,3.7823,13.3,7.44,6.76,2.5,19.64,20.06,,6.18,16.0
2001-05-31,20.22,21.16,1.65,21.92,10.95,23.49,9.08,26.29,15.62,9.18,18.68,0.77,3.7941,13.4,7.61,6.77,2.51,20.11,20.29,,6.03,16.02
